trip_id,part,trip_id_unique_station,trip_id_unique,line_id,direction,alternative,cluster,station_index,station_id,station_name,arrival_time,door_closing_time,arrival_is_estimated,latitude,longitude,passengers_up,passengers_continue,mekadem_nipuach_luz,passengers_continue_menupach
312383,ג,312383c36,312383c,12142,1,0,בת ים-רמת גן,36,20342,היינריך הינה\יגאל ידין,07:26:56,,True,32.038486,34.760918,0,1,3.0,3.0
110940,ב,110940b14,110940b,14026,2,#,שרון חולון מרחבי,14,25869,אבן גבירול/שד' רוקח,14:09:00,14:09:00,False,32.10071,34.78188,2,10,2.4,24.0
219987,א,219987a16,219987a,14041,2,0,תל אביב,16,20297,מיצקוביץ'/חסידי האומות,15:21:00,15:21:00,False,32.04438,34.75938,0,4,2.5,10.0
310298,ב,310298b10,310298b,16071,1,#,חולון עירוני ומטרופוליני+תחרות חולון,10,25955,שדה דב/שד' לוי אשכול,14:35:55,,True,32.10395,34.78863,0,8,1.333333333,10.66666667
219230,א,219230a27,219230a,39028,2,0,תל אביב,27,21520,כיכר רבין/מלכי ישראל,13:38:00,13:38:00,False,32.0796,34.78066,2,7,1.666666667,11.66666667
122483,א,122483a37,122483a,19047,2,#,השרון,37,36613,אחוזה/המלכים,08:45:24,,True,32.18323,34.86187,0,12,1.833333333,22.0
110681,ג,110681c31,110681c,10347,1,#,השרון,31,21543,'בית ז'בוטינסקי/המלך ג'ורג,11:44:00,11:44:00,False,32.07329,34.774834,0,2,2.0,4.0
311911,ב,311911b2,311911b,12172,1,0,"דרומי-ראשל""צ-חולון",2,22998,דיזנגוף/בן יהודה,15:33:00,15:34:00,False,32.0963,34.77596,6,9,2.8,25.2
110518,ב,110518b3,110518b,12619,1,#,שרון חולון מרחבי,3,39233,שדרות בנימין/טשרניחובסקי,11:04:00,11:04:00,False,32.3205,34.85557,1,6,0.5,3.0
218468,א,218468a3,218468a,14041,2,0,תל אביב,3,20544,נרדור/מחרוזת,12:20:00,12:20:00,False,32.03365,34.75746,2,6,2.8,16.8
310998,א,310998a19,310998a,18019,2,0,"דרומי-ראשל""צ-חולון",19,36171,"כ""ט בנובמבר/אלי כהן",07:56:00,07:56:00,False,32.00932,34.75663,7,44,2.0,88.0
120979,א,120979a25,120979a,10605,1,#,שרון חולון מרחבי,25,21188,דרך נמיר/יהודה המכבי,06:08:06,,True,32.09538,34.79414,0,32,4.5,144.0
314434,א,314434a33,314434a,27087,2,#,חולון עירוני ומטרופוליני+תחרות חולון,33,36368,ויצמן/סוקולוב,15:14:00,15:14:00,False,32.02169,34.77323,1,24,2.4,57.6
315062,ג,315062c35,315062c,11168,1,0,אונו-אלעד,35,31138,לוי אשכול / דורי,07:53:54,,True,32.04807,34.86513,0,0,1.666666667,0.0
122650,א,122650a3,122650a,77015,1,#,שרון חולון מרחבי,3,21530,דרך משה דיין/קרייתי,15:54:00,15:55:00,False,32.04934,34.79932,5,7,2.5,17.5
110724,ב,110724b6,110724b,59021,2,#,שרון חולון מרחבי,6,26824,טרומפלדור/המלכים,08:31:00,08:31:00,False,32.13524,34.84554,1,6,2.0,12.0
111349,ב,111349b28,111349b,11126,2,#,שרון חולון מרחבי,28,21729,החשמונאים/קרליבך,20:59:00,21:00:00,False,32.06947,34.78365,2,16,2.666666667,42.66666667
221439,א,221439a6,221439a,17304,1,0,תל אביב,6,22989,שוק הכרמל/אלנבי,07:05:22,,True,32.06861,34.77078,0,2,2.666666667,5.333333333
210329,ב,210329b30,210329b,16061,2,0,מזרחי-רמת גן,30,21543,'בית ז'בוטינסקי/המלך ג'ורג,06:26:03,,True,32.07329,34.77483,0,3,6.0,18.0
121347,א,121347a19,121347a,10616,2,#,שרון חולון מרחבי,19,20118,מחלף גלילות מערב,09:23:41,,True,32.14144,34.80176,0,1,1.0,1.0
218676,א,218676a24,218676a,33027,1,0,תל אביב,24,26302,ת. רכבת האוניברסיטה/שד' רוקח,14:14:00,14:14:00,False,32.10278,34.80697,1,3,2.5,7.5
220496,א,220496a13,220496a,17304,1,0,תל אביב,13,25637,ת. רכבת ההגנה,15:49:00,15:49:00,False,32.05449,34.7846,6,31,2.666666667,82.66666667
211562,ב,211562b19,211562b,18057,1,0,מזרחי-רמת גן,19,20036,דרך זאב ז'בוטינסקי/הרצל,07:47:00,07:48:00,False,32.08892,34.81565,2,18,1.25,22.5
312122,ג,312122c8,312122c,10140,1,0,דרומי-בת ים,8,21373,רבי עקיבא/הרב כהנמן,10:12:28,,True,32.085773,34.83915,0,12,1.0,12.0
417015,א,417015a15,417015a,17063,1,0,מזרחי-רמת גן,15,21126,ערבי נחל/בורוכוב,20:28:00,20:28:00,False,32.07833,34.80075,0,29,4.0,116.0
310642,ב,310642b29,310642b,10189,1,0,"דרומי-ראשל""צ-חולון",29,22556,בניין פנורמה/דרך בן צבי,14:22:00,14:23:00,False,32.04186,34.77251,0,18,2.0,36.0
115300,ג,115300c23,115300c,13166,1,0,"פ""ת-ת""א",23,22926,אלוף שדה/כורזין,06:06:00,06:06:00,False,32.058563,34.81536,0,5,2.0,10.0
120394,א,120394a24,120394a,10551,1,#,שרון חולון מרחבי,24,33947,"צומת כפר מל""ל",09:44:59,,True,32.171,34.89347,0,12,1.333333333,16.0
320765,א,320765a15,320765a,10129,1,0,"דרומי-ראשל""צ-חולון",15,21584,העלייה/פלורנטין,16:14:00,16:14:00,False,32.05542,34.77234,3,48,4.333333333,208.0
115210,ג,115210c15,115210c,81001,1,0,"פ""ת-ת""א",15,21365,דרך ז'בוטינסקי/דב גרונר,09:42:00,09:43:00,False,32.091763,34.828053,1,12,3.142857143,37.71428571
111964,ב,111964b1,111964b,13611,1,#,שרון חולון מרחבי,1,30136,ת. מרכזית נתניה/רציפים,19:08:00,19:08:00,False,32.32689,34.85874,5,5,0.666666667,3.333333333
212209,ב,212209b29,212209b,27004,2,0,תל אביב,29,21446,עירוני ה'/בן יהודה,22:05:33,,True,32.09505,34.77555,0,0,0.545454545,0.0
120048,א,120048a28,120048a,10601,2,#,שרון חולון מרחבי,28,34201,צומת אודים,18:49:00,18:49:00,False,32.26954,34.84697,0,47,3.0,141.0
120923,א,120923a31,120923a,10524,2,#,שרון חולון מרחבי,31,20227,צומת המשכיות,20:08:00,20:08:00,False,32.14148,34.83678,1,12,0.333333333,4.0
220155,א,220155a33,220155a,11204,1,0,תל אביב,33,26053,"מח""ל/שד' ששת הימים",10:02:00,10:03:00,False,32.04915,34.81048,0,2,2.5,5.0
119576,א,119576a13,119576a,10600,2,#,שרון חולון מרחבי,13,30827,חבצלת החוף/שד. בן גוריון,19:02:00,19:02:00,False,32.28433,34.84486,0,23,1.333333333,30.66666667
114178,א,114178a6,114178a,10571,2,#,שרון חולון מרחבי,6,32408,יוסף ספיר/הירקונים,14:28:51,,True,32.09901,34.89611,0,2,3.0,6.0
122650,א,122650a32,122650a,77015,1,#,שרון חולון מרחבי,32,20278,יהודה הימית/אברהם אבן שושן,16:39:00,16:39:00,False,32.05009,34.75341,0,2,2.5,5.0
115361,ג,115361c30,115361c,15066,1,0,"פ""ת-ת""א",30,20635,ארלוזורוב/אבן גבירול,18:35:26,,True,32.085186,34.782536,0,37,3.125,115.625
312291,א,312291a44,312291a,18010,1,0,"דרומי-ראשל""צ-חולון",44,36097,הקוממיות/הנביאים,11:50:27,,True,32.00686,34.74145,0,1,2.666666667,2.666666667
320515,א,320515a46,320515a,12172,2,0,"דרומי-ראשל""צ-חולון",46,26932,בית ליסין/דיזנגוף,05:45:00,05:45:00,False,32.07931,34.77395,0,4,4.666666667,18.66666667
110906,ג,110906c4,110906c,12149,2,#,השרון,4,23018,אלנבי/בלפור,15:21:00,15:21:00,False,32.06811,34.77103,2,13,3.0,39.0
218258,א,218258a24,218258a,17009,1,0,תל אביב,24,21530,דרך משה דיין/קרייתי,07:20:00,07:21:00,False,32.04934,34.79932,0,4,2.5,10.0
312031,ב,312031b17,312031b,18075,1,#,חולון עירוני ומטרופוליני+תחרות חולון,17,21705,דרך מנחם בגין/על פרשת דרכים,16:15:00,16:15:00,False,32.08063,34.79621,1,33,1.333333333,44.0
118795,א,118795a7,118795a,11501,1,#,שרון חולון מרחבי,7,37055,אחוזה/בן גוריון,12:10:00,12:10:00,False,32.18128,34.87155,3,7,3.0,21.0
219765,א,219765a26,219765a,21007,2,0,תל אביב,26,21398,יגאל אלון/דרך השלום,08:19:00,08:20:00,False,32.07314,34.79498,1,35,2.666666667,93.33333333
119363,א,119363a6,119363a,10612,1,#,שרון חולון מרחבי,6,30851,נחום סוקולוב/קמיל הויסמנס,19:28:04,,True,32.34178,34.8622,0,29,1.0,29.0
111144,ג,111144c16,111144c,12238,1,0,"פ""ת-ת""א",16,31114,גיסין/המכבים,12:43:00,12:43:00,False,32.098293,34.885006,0,12,2.5,30.0
221437,א,221437a11,221437a,11239,1,0,תל אביב,11,20311,אליעזר קפלן/אבן גבירול,12:26:00,12:26:00,False,32.07338,34.78295,0,15,2.166666667,32.5
111860,ב,111860b23,111860b,12619,1,#,שרון חולון מרחבי,23,28654,"נתן אלתרמן/רש""י",06:03:10,,True,32.17532,34.83215,0,11,2.0,22.0
310371,א,310371a11,310371a,12172,1,0,"דרומי-ראשל""צ-חולון",11,22989,שוק הכרמל/אלנבי,05:28:00,05:28:00,False,32.06861,34.77078,1,4,4.0,16.0
315928,א,315928a15,315928a,11289,1,0,"דרומי-ראשל""צ-חולון",15,25829,אבן גבירול/ארלוזרוב,17:08:00,17:08:00,False,32.08709,34.78201,5,20,2.666666667,53.33333333
310371,ב,310371b30,310371b,19095,1,#,חולון עירוני ומטרופוליני+תחרות חולון,30,39775,הרוקמים/הבנאי,16:13:00,16:13:00,False,32.00848,34.80014,1,2,2.666666667,5.333333333
310972,ג,310972c52,310972c,15025,2,0,דרומי-בת ים,52,20503,"ביה""ס לרפואה/קלצ’קין",00:39:13,,True,32.117554,34.805965,0,0,2.8,0.0
121635,א,121635a25,121635a,13611,1,#,שרון חולון מרחבי,25,20349,דרך נמיר/ארלוזורוב,19:57:00,19:57:00,False,32.08137,34.7942,0,11,0.666666667,7.333333333
120305,א,120305a40,120305a,10551,2,#,שרון חולון מרחבי,40,20215,עיריית הרצליה,20:27:16,,True,32.16254,34.84245,0,2,0.25,0.5
122359,א,122359a19,122359a,19047,2,#,השרון,19,26704,"ביה""ס עמל/בני אפרים",08:02:00,08:03:00,False,32.11618,34.8175,1,46,1.833333333,84.33333333
112758,ג,112758c36,112758c,10610,1,#,שרון חולון מרחבי,36,34236,מחלף בצרה,19:50:23,,True,32.209415,34.883705,0,9,0.666666667,6.0
110660,ג,110660c55,110660c,20048,1,#,השרון,55,25369,אלנבי/הירקון,19:39:30,,True,32.073303,34.766754,0,3,1.875,5.625
118306,א,118306a37,118306a,10561,1,#,שרון חולון מרחבי,37,21354,דרך ז'בוטינסקי/התקווה,16:53:53,,True,32.08744,34.8129,0,15,3.0,45.0
313028,ג,313028c17,313028c,10240,1,0,בת ים-רמת גן,17,22028,בית ספר הולץ/חיל השריון,10:33:00,10:33:00,False,32.046238,34.78326,0,6,4.0,24.0
211626,ג,211626c34,211626c,13104,1,0,תל אביב,34,38156,בית החולים תל השומר/ילדים,19:58:00,19:58:00,False,32.047935,34.8426,0,2,1.0,2.0
211557,ב,211557b17,211557b,14045,2,0,מזרחי-רמת גן,17,26269,ביאליק/דרך ז'בוטינסקי,08:24:00,08:24:00,False,32.08603,34.81025,7,40,2.333333333,93.33333333
221386,א,221386a36,221386a,21007,2,0,תל אביב,36,21415,דרך נמיר/יהודה המכבי,13:18:00,13:18:00,False,32.09516,34.79446,1,12,2.6,31.2
212202,ב,212202b2,212202b,14267,2,0,מזרחי-רמת גן,2,26466,התפוצות/קוממיות,12:37:13,,True,32.06757,34.83813,0,0,4.0,0.0
317353,א,317353a26,317353a,11289,1,0,"דרומי-ראשל""צ-חולון",26,28559,שד' הר ציון/וולפסון,23:14:00,23:15:00,False,32.05695,34.77644,2,6,2.4,14.4
311923,ב,311923b15,311923b,21088,2,#,חולון עירוני ומטרופוליני+תחרות חולון,15,33233,שנקר/ארלוזורוב,13:26:00,13:26:00,False,32.02106,34.77616,2,20,2.6,52.0
111118,ג,111118c26,111118c,19047,2,#,השרון,26,20243,מרכז אמירים/בן גוריון,11:55:00,11:55:00,False,32.154434,34.842426,1,7,1.75,12.25
313004,א,313004a10,313004a,21088,1,#,חולון עירוני ומטרופוליני+תחרות חולון,10,20343,נס לגויים/שרירא גאון,09:51:13,,True,32.04442,34.76236,0,2,2.333333333,4.666666667
219765,א,219765a43,219765a,21007,2,0,תל אביב,43,27065,האוניברסיטה/חיים לבנון,08:56:00,08:56:00,False,32.11388,34.80155,0,2,2.666666667,5.333333333
314826,ג,314826c28,314826c,33077,1,0,אונו-אלעד,28,38450,גרינשפן/דנקנר,06:32:14,,True,32.0958,34.872482,0,2,0.5,1.0
121548,א,121548a8,121548a,10650,1,#,שרון חולון מרחבי,8,39283,שדרות וייצמן/יהודה הנשיא,05:51:00,05:51:00,False,32.33767,34.85954,2,9,2.0,18.0
310773,ג,310773c48,310773c,12125,2,0,דרומי-בת ים,48,26619,שד' לוי אשכול/זריצקי,17:50:00,17:50:00,False,32.115204,34.790207,0,1,2.857142857,2.857142857
115251,ג,115251c12,115251c,10292,1,0,"פ""ת-ת""א",12,23053,"חזון אי""ש/הרב יעקב לנדא",05:57:19,,True,32.079132,34.833958,0,0,3.0,0.0
122231,א,122231a54,122231a,16024,2,#,שרון חולון מרחבי,54,25485,מגדל שלום/מונטיפיורי,11:10:31,,True,32.06469,34.76923,0,0,2.8,0.0
316031,א,316031a4,316031a,21088,1,#,חולון עירוני ומטרופוליני+תחרות חולון,4,25334,פרופ' קויפמן/שנקר,17:55:00,17:55:00,False,32.06243,34.76128,1,4,2.666666667,10.66666667
313306,ג,313306c29,313306c,15025,1,0,דרומי-בת ים,29,21543,'בית ז'בוטינסקי/המלך ג'ורג,08:54:00,08:54:00,False,32.07329,34.774834,1,12,2.8,33.6
410206,א,410206a12,410206a,15060,1,0,מזרחי-רמת גן,12,26127,כצנלסון/ויצמן,06:10:00,06:10:00,False,32.07518,34.80798,0,7,4.0,28.0
314283,ג,314283c4,314283c,16115,1,0,אונו-אלעד,4,31739,שער קיראון,14:52:00,14:53:00,False,32.05016,34.85529,11,16,2.25,36.0
111974,ב,111974b10,111974b,10606,1,1,שרון חולון מרחבי,10,39437,ההשכלה/השומר,08:16:00,08:16:00,False,32.31063,34.8812,1,3,2.333333333,7.0
118304,א,118304a48,118304a,10572,1,#,שרון חולון מרחבי,48,21385,מכון התקנים/חיים לבנון,13:54:14,,True,32.1081,34.80145,0,1,1.0,1.0
121379,א,121379a36,121379a,23012,1,#,שרון חולון מרחבי,36,26659,קריית חינוך,05:33:00,05:33:00,False,32.13724,34.7978,0,0,2.0,0.0
218044,א,218044a1,218044a,13104,2,0,תל אביב,1,36438,"שיב""א",10:19:00,10:19:00,False,32.04285,34.84327,0,0,2.5,0.0
210350,ב,210350b30,210350b,17009,1,0,תל אביב,30,25742,דרך משה דיין/יצחק שדה,09:08:45,,True,32.06361,34.79915,0,2,1.083333333,2.166666667
314192,ג,314192c8,314192c,17078,2,0,אונו-אלעד,8,31570,כביש 461 / צומת נווה מונוסון,23:21:16,,True,32.03354,34.87128,0,5,2.0,10.0
220522,א,220522a33,220522a,13104,2,1,תל אביב,33,21359,בן יהודה/שלום עליכם,22:30:00,22:30:00,False,32.07641,34.76821,1,8,2.333333333,18.66666667
313324,ג,313324c27,313324c,15069,2,0,אונו-אלעד,27,21470,"דרך ז'בוטינסקי/רש""י",09:21:00,09:21:00,False,32.08965,34.81846,0,14,2.333333333,32.66666667
313031,ג,313031c11,313031c,16040,1,0,בת ים-רמת גן,11,21472,קניון עזריאלי/דרך מנחם בגין,06:53:00,06:53:00,False,32.074593,34.790585,5,6,2.666666667,16.0
214268,ג,214268c4,214268c,15052,2,0,מזרחי-רמת גן,4,21831,מטה מרחב ירקון/ראול ולנברג,08:02:08,,True,32.108776,34.835808,0,5,2.0,10.0
111817,ג,111817c33,111817c,10621,1,#,שרון חולון מרחבי,33,32567,אוניברסיטת בר אילן/שדרות אהרון קציר,17:38:00,17:38:00,False,32.06401,34.8454,0,3,0.666666667,2.0
120754,א,120754a29,120754a,10614,2,#,שרון חולון מרחבי,29,39240,"פתח תקווה/אצ""ל",12:55:03,,True,32.31789,34.85797,0,4,1.0,4.0
122329,א,122329a26,122329a,10601,1,#,שרון חולון מרחבי,26,20495,מחלף נוף ים,16:35:00,16:35:00,False,32.18701,34.81541,0,23,2.75,63.25
111758,ב,111758b4,111758b,11501,1,#,שרון חולון מרחבי,4,37060,אחוזה/ביאליק,08:19:00,08:19:00,False,32.17926,34.88064,4,14,3.666666667,51.33333333
312999,א,312999a49,312999a,27087,2,#,חולון עירוני ומטרופוליני+תחרות חולון,49,33937,בן גוריון/שפירא,10:14:00,10:14:00,False,32.02008,34.81561,1,6,2.333333333,14.0
219608,א,219608a20,219608a,38032,2,0,תל אביב,20,21829,ראול ולנברג/הנחושת,15:26:40,,True,32.11015,34.83767,0,1,2.0,2.0
311621,ב,311621b34,311621b,18010,2,0,"דרומי-ראשל""צ-חולון",34,21539,בן יהודה/אלנבי,14:25:00,14:25:00,False,32.07377,34.76828,2,34,3.0,102.0
212137,ג,212137c21,212137c,19016,2,0,תל אביב,21,25645,"שוק התקווה/אצ""ל",08:53:00,08:53:00,False,32.053436,34.791286,1,11,1.5,16.5
311412,א,311412a9,311412a,12172,1,0,"דרומי-ראשל""צ-חולון",9,21543,'בית ז'בוטינסקי/המלך ג'ורג,07:03:00,07:03:00,False,32.07329,34.77483,2,2,2.6,5.2
314910,ג,314910c22,314910c,10137,2,0,אונו-אלעד,22,35488,מחלף אונו/דרך יצחק רבין,06:23:28,,True,32.07017,34.860107,0,19,1.0,19.0
121207,א,121207a37,121207a,10570,2,#,שרון חולון מרחבי,37,37185,הנשיאים/חומש,17:06:10,,True,32.16324,34.90748,0,3,0.666666667,2.0
110007,ג,110007c33,110007c,15066,1,0,"פ""ת-ת""א",33,25566,כיכר דיזנגוף/פינסקר,12:12:00,12:12:00,False,32.077087,34.77309,0,8,2.4,19.2
120264,א,120264a13,120264a,11609,2,#,שרון חולון מרחבי,13,39907,התדהר/התעשיה,20:44:00,20:45:00,False,32.19621,34.88436,4,11,1.0,11.0
112489,ג,112489c19,112489c,12278,1,#,שרון חולון מרחבי,19,39755,קמפוס חנקין/חנקין,08:37:00,08:37:00,False,32.0157,34.778477,0,14,0.666666667,9.333333333
412812,א,412812a24,412812a,10135,1,2,מזרחי-רמת גן,24,36481,מנדס/שד' אהרון קציר,12:23:03,,True,32.0537,34.84695,0,2,0.5,1.0
314157,ג,314157c14,314157c,17078,2,0,אונו-אלעד,14,38126,רמז/קפלן,10:41:00,10:41:00,False,32.037743,34.890087,1,17,1.0,17.0
314494,ג,314494c3,314494c,10137,2,0,אונו-אלעד,3,31143,רמז / הרצל,09:32:00,09:32:00,False,32.03763,34.8865,0,0,1.333333333,0.0
110763,ג,110763c31,110763c,10525,1,1,שרון חולון מרחבי,31,26850,בית שמאי/המלכים,21:47:00,21:47:00,False,32.131344,34.85385,0,3,2.0,6.0
210224,ב,210224b27,210224b,19016,2,0,תל אביב,27,22983,אלנבי/שד' רוטשילד,18:51:00,18:52:00,False,32.06279,34.77327,3,16,0.923076923,14.76923077
410929,א,410929a5,410929a,21008,1,0,מזרחי-בני ברק,5,26577,הרב גוטמכר/הרב אלקלעי,08:02:32,,True,32.08821,34.84169,0,9,4.0,36.0
110440,ג,110440c13,110440c,19047,1,#,השרון,13,26912,דרך ירושלים/הבריגדה היהודית,09:16:18,,True,32.175415,34.8514,0,3,1.75,5.25
312268,ג,312268c14,312268c,34046,1,0,דרומי-בת ים,14,25642,דרך ההגנה/המעפילים,09:04:50,,True,32.054314,34.787994,0,1,2.5,2.5
113855,ג,113855c48,113855c,81001,2,0,"פ""ת-ת""א",48,32269,"בי""ח בלינסון/ז'בוטינסקי",16:51:00,16:51:00,False,32.09116,34.86787,2,15,2.909090909,43.63636364
317435,א,317435a19,317435a,18099,1,#,חולון עירוני ומטרופוליני+תחרות חולון,19,36245,קניון בת ים/יוספטל,23:17:19,,True,32.0159,34.75633,0,5,2.4,12.0
413666,א,413666a21,413666a,35002,2,0,מזרחי-בני ברק,21,21370,דרך ז'בוטינסקי/אבן עזרא,14:49:00,14:50:00,False,32.09148,34.83121,5,39,3.0,117.0
313675,ג,313675c29,313675c,15042,2,0,בת ים-רמת גן,29,20139,1185/המסגר,07:08:00,07:08:00,False,32.06342,34.784737,0,42,2.6,109.2
318357,א,318357a16,318357a,21004,1,#,חולון עירוני ומטרופוליני+תחרות חולון,16,36368,ויצמן/סוקולוב,21:17:37,,True,32.02169,34.77323,0,2,1.5,3.0
210320,ב,210320b13,210320b,16061,1,3,מזרחי-רמת גן,13,25848,ז'בוטינסקי/אבן גבירול,08:47:00,08:47:00,False,32.08828,34.78119,3,18,2.0,36.0
110005,ג,110005c25,110005c,10575,1,#,שרון חולון מרחבי,25,25071,סמינר הקיבוצים/דרך נמיר,08:44:16,,True,32.101887,34.792778,0,7,1.0,7.0
114212,ג,114212c31,114212c,81001,1,0,"פ""ת-ת""א",31,27035,דרך שלמה/אליפלט,14:35:08,,True,32.054924,34.76621,0,7,3.555555556,24.88888889
315167,ג,315167c24,315167c,14444,1,0,אונו-אלעד,24,35379,צומת מחצבות,20:22:02,,True,32.0237,34.95365,0,2,1.0,2.0
212208,ב,212208b21,212208b,55008,1,0,תל אביב,21,21023,ת. רכבת השלום,21:00:00,21:00:00,False,32.07267,34.79339,7,14,18.0,252.0
313052,א,313052a2,313052a,12171,1,#,חולון עירוני ומטרופוליני+תחרות חולון,2,26639,קדושי השואה/צבי פרופס,11:17:57,,True,32.12465,34.79178,0,0,3.0,0.0
313739,ג,313739c29,313739c,34015,1,0,אונו-אלעד,29,31470,דרך רפאל איתן/הדובדבן,08:54:00,08:54:00,False,32.06726,34.86311,0,0,2.0,0.0
311785,ג,311785c8,311785c,24006,2,1,דרומי-בת ים,8,36279,קיבוץ גלויות/גוש עציון,20:18:46,,True,32.0287,34.759422,0,2,0.666666667,1.333333333
221700,א,221700a1,221700a,17009,2,0,תל אביב,1,21486,מסוף הטייסים,09:59:00,09:59:00,False,32.04904,34.81379,16,16,1.066666667,17.06666667
118120,א,118120a14,118120a,36035,1,#,שרון חולון מרחבי,14,25642,דרך ההגנה/המעפילים,10:10:39,,True,32.05431,34.78799,0,1,3.0,3.0
312954,א,312954a40,312954a,21005,2,#,חולון עירוני ומטרופוליני+תחרות חולון,40,35847,חצי חינם/המרכבה,10:36:00,10:36:00,False,32.01049,34.80814,0,0,2.75,0.0
314433,ג,314433c34,314433c,33077,1,0,אונו-אלעד,34,33741,דרך שלמה שמלצר/דרך זבולון המר,13:01:54,,True,32.1037,34.86804,0,0,2.333333333,0.0
413980,א,413980a2,413980a,17063,1,0,מזרחי-רמת גן,2,25365,הירקון/עזרא הסופר,14:33:55,,True,32.07019,34.76491,0,4,2.857142857,11.42857143
115575,ג,115575c7,115575c,20048,1,#,השרון,7,20282,דרך ירושלים/כביש 531,19:11:14,,True,32.18071,34.852448,0,10,0.25,2.5
110402,ב,110402b36,110402b,14026,1,#,שרון חולון מרחבי,36,26619,שד' לוי אשכול/זריצקי,16:34:00,16:35:00,False,32.1152,34.79021,0,3,3.0,9.0
119456,א,119456a5,119456a,10621,2,#,שרון חולון מרחבי,5,38133,"ביה""ח תל השומר",12:03:00,12:04:00,False,32.04995,34.84735,0,2,0.333333333,0.666666667
316016,א,316016a48,316016a,27087,1,#,חולון עירוני ומטרופוליני+תחרות חולון,48,33755,דרך בן גוריון/יצחק שדה,17:42:00,17:42:00,False,32.01084,34.73871,0,2,2.5,5.0
119677,א,119677a27,119677a,10607,1,#,שרון חולון מרחבי,27,21534,תיכון חדש רבין/דרך נמיר,09:34:01,,True,32.09029,34.7953,0,11,0.5,5.5
314067,א,314067a15,314067a,10129,1,0,"דרומי-ראשל""צ-חולון",15,21584,העלייה/פלורנטין,14:59:00,14:59:00,False,32.05542,34.77234,2,29,2.5,72.5
119147,א,119147a39,119147a,10616,1,#,שרון חולון מרחבי,39,26595,ראול ולנברג/הברזל,09:22:37,,True,32.10713,34.83351,0,3,1.0,3.0
310469,א,310469a19,310469a,12271,2,א,חולון עירוני ומטרופוליני+תחרות חולון,19,36384,שנקר/סוקולוב,05:51:00,05:51:00,False,32.02169,34.77625,5,22,4.0,88.0
310783,ב,310783b35,310783b,19072,1,0,"דרומי-ראשל""צ-חולון",35,36320,בן גוריון/רבינוביץ,17:10:00,17:10:00,False,31.99857,34.76724,1,3,2.111111111,6.333333333
312869,א,312869a33,312869a,10189,2,0,"דרומי-ראשל""צ-חולון",33,21315,קניון TLV/החשמונאים,11:32:00,11:32:00,False,32.06955,34.78468,2,12,1.875,22.5
311789,ג,311789c36,311789c,22018,1,0,דרומי-בת ים,36,36267,מבצע סיני/יוספטל,06:01:16,,True,32.016884,34.759274,0,1,3.0,3.0
110135,ג,110135c11,110135c,20048,1,#,השרון,11,36595,בית ספר הרצל רעות/א.ל.זיסו,10:32:00,10:33:00,False,32.177265,34.854313,4,15,3.0,45.0
312793,א,312793a21,312793a,22089,1,1,"דרומי-ראשל""צ-חולון",21,25970,שד' רוקח/דרך נמיר,09:38:26,,True,32.10055,34.79607,0,13,2.333333333,30.33333333
314932,ג,314932c24,314932c,11436,1,0,אונו-אלעד,24,38050,משק,16:01:54,,True,32.001225,34.85549,0,8,1.0,8.0
413705,א,413705a18,413705a,26005,1,0,מזרחי-בני ברק,18,26564,אשל אברהם/הרב רבינוב,13:55:00,13:55:00,False,32.08256,34.84256,8,25,3.333333333,83.33333333
217985,א,217985a7,217985a,17009,2,0,תל אביב,7,21574,דרך בר לב/דרך משה דיין,14:13:00,14:13:00,False,32.04684,34.80003,2,11,1.3,14.3
310972,ג,310972c22,310972c,15025,2,0,דרומי-בת ים,22,25376,דרך שלמה/אבולעפיה,23:58:00,23:59:00,False,32.05479,34.769417,11,15,2.8,42.0
310060,ג,310060c25,310060c,21005,1,#,חולון עירוני ומטרופוליני+תחרות חולון,25,34597,מרכז סאדאב/רבינוביץ,08:19:00,08:19:00,False,31.999216,34.76966,1,24,1.5,36.0
312136,ב,312136b21,312136b,12171,2,#,חולון עירוני ומטרופוליני+תחרות חולון,21,21609,חיל השריון/קיבוץ גלויות,05:21:00,05:21:00,False,32.04815,34.78452,1,55,4.5,247.5
220678,א,220678a14,220678a,55008,2,0,תל אביב,14,21461,איצטדיון הדר יוסף/בכור שטרית,10:06:00,10:06:00,False,32.10629,34.82221,0,1,1.857142857,1.857142857
315125,א,315125a7,315125a,27003,2,0,"דרומי-ראשל""צ-חולון",7,36348,משה שרת/קרן היסוד,17:51:00,17:51:00,False,32.00788,34.79195,1,12,4.666666667,56.0
314647,ג,314647c14,314647c,10138,2,0,אונו-אלעד,14,36023,ההסתדרות/גולדה מאיר,16:42:00,16:42:00,False,31.967222,34.78179,0,13,1.333333333,17.33333333
212076,ב,212076b26,212076b,17031,1,0,תל אביב,26,21321,הירדן/ פנחס,15:12:00,15:12:00,False,32.06386,34.8285,1,12,2.25,27.0
110813,ג,110813c32,110813c,10347,2,#,השרון,32,39905,התדהר/השיזף,13:21:00,13:21:00,False,32.192173,34.883957,0,0,2.5,0.0
312249,ב,312249b24,312249b,12171,1,#,חולון עירוני ומטרופוליני+תחרות חולון,24,20353,ת. רכבת ההגנה/החרש,18:28:00,18:29:00,False,32.05569,34.78329,8,46,2.857142857,131.4285714
